countyfips,party_simple,lng,lat,votes
38017,REPUBLICAN,-97.24822334,46.93292237,42619
38019,REPUBLICAN,-98.46469965,48.77240346,1499
38021,REPUBLICAN,-98.50488391,46.11017237,1742
38023,REPUBLICAN,-103.4871163,48.81486205,904
38025,REPUBLICAN,-102.6182871,47.35663619,1951
38027,REPUBLICAN,-98.90182925,47.71748723,854
38029,REPUBLICAN,-100.2386194,46.28495441,1738
38031,REPUBLICAN,-98.88279923,47.4571084,1362
38033,REPUBLICAN,-103.8465777,46.94026181,871
38035,REPUBLICAN,-97.45708074,47.92166578,16987
38037,REPUBLICAN,-101.6397779,46.35813751,1145
38039,REPUBLICAN,-98.23703207,47.4570984,907
38041,REPUBLICAN,-102.4607133,46.43276791,1091
38043,REPUBLICAN,-99.78013842,46.98013909,1215
38045,REPUBLICAN,-98.53552136,46.45686514,1645
38047,REPUBLICAN,-99.47712748,46.45733694,930
38049,REPUBLICAN,-100.6362783,48.23439818,2364
38051,REPUBLICAN,-99.4414601,46.11180534,1153
38053,REPUBLICAN,-103.3954265,47.74027674,4482
38055,REPUBLICAN,-101.3219684,47.60697344,4198
38057,REPUBLICAN,-101.8317306,47.30905996,3856
38059,REPUBLICAN,-101.2808428,46.71620349,12243
38061,REPUBLICAN,-102.3557043,48.20129569,2824
38063,REPUBLICAN,-98.19212605,47.92171706,1141
38065,REPUBLICAN,-101.3403504,47.115508,918
38067,REPUBLICAN,-97.55156514,48.76726978,2460
38069,REPUBLICAN,-99.97174953,48.24958064,1585
38071,REPUBLICAN,-98.72015658,48.2690641,3577
38073,REPUBLICAN,-97.65742504,46.45621782,1418
38075,REPUBLICAN,-101.6577138,48.71910481,1065
38077,REPUBLICAN,-96.94827807,46.26461801,5072
38079,REPUBLICAN,-99.84096449,48.77247566,1257
38081,REPUBLICAN,-97.63059676,46.1078458,1266
38083,REPUBLICAN,-100.3455585,47.5754264,688
38085,REPUBLICAN,-101.0403323,46.11262812,258
38087,REPUBLICAN,-103.4602876,46.4473194,380
38089,REPUBLICAN,-102.6550438,46.81078851,12110
38091,REPUBLICAN,-97.72479507,47.45618207,652
38093,REPUBLICAN,-98.95894925,46.97927215,6994
38095,REPUBLICAN,-99.24564463,48.68566015,830
38097,REPUBLICAN,-97.16169937,47.45400419,2522
38099,REPUBLICAN,-97.72134503,48.36930301,3324
38101,REPUBLICAN,-101.541865,48.22179884,19974
38103,REPUBLICAN,-99.66092922,47.58750012,1893
38105,REPUBLICAN,-103.4801272,48.34373147,11739
39001,DEMOCRAT,-83.47239908,38.84544021,2156
39001,REPUBLICAN,-83.47239908,38.84544021,9870
39003,DEMOCRAT,-84.10584177,40.77151716,14149
39003,REPUBLICAN,-84.10584177,40.77151716,33116
39005,DEMOCRAT,-82.27061922,40.84592901,6541
39005,REPUBLICAN,-82.27061922,40.84592901,19407
39007,DEMOCRAT,-80.74863402,41.70753004,16497
39007,REPUBLICAN,-80.74863402,41.70753004,26890
39009,DEMOCRAT,-82.0451808,39.3340326,14772
39009,REPUBLICAN,-82.0451808,39.3340326,10862
39011,DEMOCRAT,-84.22168058,40.56085701,4651
39011,REPUBLICAN,-84.22168058,40.56085701,20798
39013,DEMOCRAT,-80.98861998,40.01576203,9138
39013,REPUBLICAN,-80.98861998,40.01576203,23560
39015,DEMOCRAT,-83.86741596,38.93410315,4380
39015,REPUBLICAN,-83.86741596,38.93410315,16480
39017,DEMOCRAT,-84.57607723,39.43897921,69613
39017,REPUBLICAN,-84.57607723,39.43897921,114392
39019,DEMOCRAT,-81.08973346,40.579572,3251
39019,REPUBLICAN,-81.08973346,40.579572,10745
39021,DEMOCRAT,-83.76966912,40.13766698,5062
39021,REPUBLICAN,-83.76966912,40.13766698,14589
39023,DEMOCRAT,-83.78354054,39.91660044,24076
39023,REPUBLICAN,-83.78354054,39.91660044,39032
39025,DEMOCRAT,-84.15193439,39.04742036,34092
39025,REPUBLICAN,-84.15193439,39.04742036,74570
39027,DEMOCRAT,-83.80825529,39.41489655,4697
39027,REPUBLICAN,-83.80825529,39.41489655,15488
39029,DEMOCRAT,-80.77709087,40.76853311,13359
39029,REPUBLICAN,-80.77709087,40.76853311,35726
39031,DEMOCRAT,-81.91980212,40.30215268,4125
39031,REPUBLICAN,-81.91980212,40.30215268,12325
39033,DEMOCRAT,-82.91997484,40.85061678,4916
39033,REPUBLICAN,-82.91997484,40.85061678,15436
39035,DEMOCRAT,-81.6587538,41.42426021,416176
39035,REPUBLICAN,-81.6587538,41.42426021,202699
39037,DEMOCRAT,-84.61945793,40.13381861,4731
39037,REPUBLICAN,-84.61945793,40.13381861,22004
39039,DEMOCRAT,-84.49071987,41.3239854,5981
39039,REPUBLICAN,-84.49071987,41.3239854,13038
39041,DEMOCRAT,-83.00450275,40.27841348,57735
39041,REPUBLICAN,-83.00450275,40.27841348,66356
39043,DEMOCRAT,-82.63799692,41.37421463,17493
39043,REPUBLICAN,-82.63799692,41.37421463,22160
39045,DEMOCRAT,-82.63064275,39.75164711,31224
39045,REPUBLICAN,-82.63064275,39.75164711,50797
39047,DEMOCRAT,-83.4560853,39.56023827,2975
39047,REPUBLICAN,-83.4560853,39.56023827,9473
39049,DEMOCRAT,-83.0091231,39.96927249,409144
39049,REPUBLICAN,-83.0091231,39.96927249,211237
39051,DEMOCRAT,-84.12943991,41.60183312,6664
39051,REPUBLICAN,-84.12943991,41.60183312,15731
39053,DEMOCRAT,-82.31692618,38.82476088,2990
39053,REPUBLICAN,-82.31692618,38.82476088,10645
39055,DEMOCRAT,-81.17872133,41.49972479,21201
39055,REPUBLICAN,-81.17872133,41.49972479,34143
39057,DEMOCRAT,-83.88969073,39.69132786,34798
39057,REPUBLICAN,-83.88969073,39.69132786,52072
39059,DEMOCRAT,-81.49400106,40.05191963,4577
39059,REPUBLICAN,-81.49400106,40.05191963,13407
39061,DEMOCRAT,-84.54309843,39.19557749,246266
39061,REPUBLICAN,-84.54309843,39.19557749,177886
39063,DEMOCRAT,-83.66630827,41.00178146,11757
39063,REPUBLICAN,-83.66630827,41.00178146,26310
39065,DEMOCRAT,-83.65939867,40.66129428,3062
39065,REPUBLICAN,-83.65939867,40.66129428,9949
39067,DEMOCRAT,-81.09149874,40.29356193,1768
39067,REPUBLICAN,-81.09149874,40.29356193,5792
39069,DEMOCRAT,-84.06830637,41.3339642,4062
39069,REPUBLICAN,-84.06830637,41.3339642,10479
39071,DEMOCRAT,-83.60078719,39.18468334,3799
39071,REPUBLICAN,-83.60078719,39.18468334,15678
39073,DEMOCRAT,-82.47907934,39.49712923,3880
39073,REPUBLICAN,-82.47907934,39.49712923,9737
39075,DEMOCRAT,-81.93067102,40.5614819,1994
39075,REPUBLICAN,-81.93067102,40.5614819,10796
39077,DEMOCRAT,-82.59842269,41.14651716,7759
39077,REPUBLICAN,-82.59842269,41.14651716,18956
39079,DEMOCRAT,-82.61832518,39.01971543,3311
39079,REPUBLICAN,-82.61832518,39.01971543,11309
39081,DEMOCRAT,-80.76113054,40.38470042,10018
39081,REPUBLICAN,-80.76113054,40.38470042,22828
39083,DEMOCRAT,-82.42287375,40.39902351,8589
39083,REPUBLICAN,-82.42287375,40.39902351,22340
39085,DEMOCRAT,-81.23712921,41.69689265,55514
39085,REPUBLICAN,-81.23712921,41.69689265,73278
39087,DEMOCRAT,-82.53675197,38.59849502,7489
39087,REPUBLICAN,-82.53675197,38.59849502,20306
39089,DEMOCRAT,-82.48290477,40.09170112,33055
39089,REPUBLICAN,-82.48290477,40.09170112,59514
39091,DEMOCRAT,-83.76526991,40.3883971,5055
39091,REPUBLICAN,-83.76526991,40.3883971,17964
39093,DEMOCRAT,-82.1511144,41.29557931,75667
39093,REPUBLICAN,-82.1511144,41.29557931,79520
39095,DEMOCRAT,-83.65545282,41.62064794,115411
39095,REPUBLICAN,-83.65545282,41.62064794,81763
39097,DEMOCRAT,-83.40012747,39.89429692,5698
39097,REPUBLICAN,-83.40012747,39.89429692,13835
39099,DEMOCRAT,-80.7763711,41.01467607,57641
39099,REPUBLICAN,-80.7763711,41.01467607,59903
39101,DEMOCRAT,-83.1598587,40.58744702,8269
39101,REPUBLICAN,-83.1598587,40.58744702,19023
39103,DEMOCRAT,-81.8998621,41.11770589,39800
39103,REPUBLICAN,-81.8998621,41.11770589,64598
39105,DEMOCRAT,-82.02295352,39.08233336,2492
39105,REPUBLICAN,-82.02295352,39.08233336,8316
39107,DEMOCRAT,-84.62929783,40.54030771,4030
39107,REPUBLICAN,-84.62929783,40.54030771,19452
39109,DEMOCRAT,-84.22868895,40.05414393,15663
39109,REPUBLICAN,-84.22868895,40.05414393,41371
39111,DEMOCRAT,-81.08267492,39.72753365,1605
39111,REPUBLICAN,-81.08267492,39.72753365,5463
39113,DEMOCRAT,-84.29037841,39.75442102,135064
39113,REPUBLICAN,-84.29037841,39.75442102,129034
39115,DEMOCRAT,-81.85284727,39.62071306,1725
39115,REPUBLICAN,-81.85284727,39.62071306,5041
39117,DEMOCRAT,-82.79458938,40.52405935,4048
39117,REPUBLICAN,-82.79458938,40.52405935,14077
39119,DEMOCRAT,-81.94452332,39.96581387,11971
39119,REPUBLICAN,-81.94452332,39.96581387,27867
39121,DEMOCRAT,-81.45612561,39.7660752,1170
39121,REPUBLICAN,-81.45612561,39.7660752,5135
39123,DEMOCRAT,-83.10923872,41.5370554,9008
39123,REPUBLICAN,-83.10923872,41.5370554,14628
39125,DEMOCRAT,-84.58018842,41.11674251,2213
39125,REPUBLICAN,-84.58018842,41.11674251,7086
39127,DEMOCRAT,-82.23618289,39.73723959,4098
39127,REPUBLICAN,-82.23618289,39.73723959,12357
39129,DEMOCRAT,-83.02450193,39.64185964,7304
39129,REPUBLICAN,-83.02450193,39.64185964,20593
39131,DEMOCRAT,-83.06678951,39.07705515,3110
39131,REPUBLICAN,-83.06678951,39.07705515,9157
39133,DEMOCRAT,-81.19736816,41.16790847,35661
39133,REPUBLICAN,-81.19736816,41.16790847,45990
39135,DEMOCRAT,-84.64804448,39.74220535,4493
39135,REPUBLICAN,-84.64804448,39.74220535,17022
39137,DEMOCRAT,-84.13168547,41.02216769,3195
39137,REPUBLICAN,-84.13168547,41.02216769,16412
39139,DEMOCRAT,-82.53676639,40.77482478,17640
39139,REPUBLICAN,-82.53676639,40.77482478,41472
39141,DEMOCRAT,-83.0569591,39.33753008,10557
39141,REPUBLICAN,-83.0569591,39.33753008,22278
39143,DEMOCRAT,-83.14419942,41.35730372,10596
39143,REPUBLICAN,-83.14419942,41.35730372,18896
39145,DEMOCRAT,-82.99326888,38.80404083,9080
39145,REPUBLICAN,-82.99326888,38.80404083,22609
39147,DEMOCRAT,-83.12759613,41.12378254,8266
39147,REPUBLICAN,-83.12759613,41.12378254,17086
39149,DEMOCRAT,-84.20440063,40.33212183,4465
39149,REPUBLICAN,-84.20440063,40.33212183,20422
39151,DEMOCRAT,-81.36571811,40.8138382,75904
39151,REPUBLICAN,-81.36571811,40.8138382,111097
39153,DEMOCRAT,-81.53219101,41.12587569,151668
39153,REPUBLICAN,-81.53219101,41.12587569,124833
39155,DEMOCRAT,-80.76110735,41.31734436,44519
39155,REPUBLICAN,-80.76110735,41.31734436,55194
39157,DEMOCRAT,-81.47450488,40.44131431,12889
39157,REPUBLICAN,-81.47450488,40.44131431,30458
39159,DEMOCRAT,-83.37130174,40.29926661,11141
39159,REPUBLICAN,-83.37130174,40.29926661,21669
39161,DEMOCRAT,-84.58607604,40.8555416,3067
39161,REPUBLICAN,-84.58607604,40.8555416,11650
39163,DEMOCRAT,-82.48545415,39.25106486,1331
39163,REPUBLICAN,-82.48545415,39.25106486,4632
39165,DEMOCRAT,-84.16728624,39.42735056,46069
39165,REPUBLICAN,-84.16728624,39.42735056,87988
39167,DEMOCRAT,-81.49547648,39.45557887,9243
39167,REPUBLICAN,-81.49547648,39.45557887,22307
39169,DEMOCRAT,-81.88780787,40.82926705,16660
39169,REPUBLICAN,-81.88780787,40.82926705,36759
39171,DEMOCRAT,-84.58816167,41.56027968,4842
39171,REPUBLICAN,-84.58816167,41.56027968,13452
39173,DEMOCRAT,-83.62311366,41.36160162,30617
39173,REPUBLICAN,-83.62311366,41.36160162,35757
39175,DEMOCRAT,-83.3042663,40.84236699,2733
39175,REPUBLICAN,-83.3042663,40.84236699,8462
40001,DEMOCRAT,-94.65863245,35.88406262,1387
40001,REPUBLICAN,-94.65863245,35.88406262,5585
40003,DEMOCRAT,-98.32176345,36.73091839,232
40003,REPUBLICAN,-98.32176345,36.73091839,1978
40005,DEMOCRAT,-96.03794859,34.37367259,765
40005,REPUBLICAN,-96.03794859,34.37367259,4557
40007,DEMOCRAT,-100.4765456,36.74966893,190
40007,REPUBLICAN,-100.4765456,36.74966893,1968
40009,DEMOCRAT,-99.68042577,35.26792649,1048
40009,REPUBLICAN,-99.68042577,35.26792649,6767
40011,DEMOCRAT,-98.432652,35.87536168,688
40011,REPUBLICAN,-98.432652,35.87536168,3136
40013,DEMOCRAT,-96.26246372,33.96278604,3323
40013,REPUBLICAN,-96.26246372,33.96278604,12344
40015,DEMOCRAT,-98.37502407,35.17437642,2670
40015,REPUBLICAN,-98.37502407,35.17437642,7013
40017,DEMOCRAT,-97.98241218,35.54233821,16742
40017,REPUBLICAN,-97.98241218,35.54233821,43550
40019,DEMOCRAT,-97.28589218,34.25090173,4470
40019,REPUBLICAN,-97.28589218,34.25090173,14699
40021,DEMOCRAT,-94.99948708,35.90664273,6027
40021,REPUBLICAN,-94.99948708,35.90664273,11223
40023,DEMOCRAT,-95.55375412,34.0255707,1082
40023,REPUBLICAN,-95.55375412,34.0255707,4698
40025,DEMOCRAT,-102.5178111,36.74826632,70
40025,REPUBLICAN,-102.5178111,36.74826632,970
40027,DEMOCRAT,-97.3267069,35.20346872,49827
40027,REPUBLICAN,-97.3267069,35.20346872,66677
40029,DEMOCRAT,-96.29798747,34.58840127,374
40029,REPUBLICAN,-96.29798747,34.58840127,2091
40031,DEMOCRAT,-98.47164344,34.6620099,13747
40031,REPUBLICAN,-98.47164344,34.6620099,20905
40033,DEMOCRAT,-98.37225719,34.2900592,393
40033,REPUBLICAN,-98.37225719,34.2900592,2117
40035,DEMOCRAT,-95.20866115,36.76178038,1217
40035,REPUBLICAN,-95.20866115,36.76178038,4686
40037,DEMOCRAT,-96.37089402,35.90233119,6577
40037,REPUBLICAN,-96.37089402,35.90233119,23294
40039,DEMOCRAT,-99.0014123,35.63856198,2369
40039,REPUBLICAN,-99.0014123,35.63856198,8060
40041,DEMOCRAT,-94.80256963,36.4089821,3472
40041,REPUBLICAN,-94.80256963,36.4089821,13557
40043,DEMOCRAT,-99.00647121,35.98768882,214
40043,REPUBLICAN,-99.00647121,35.98768882,2124
40045,DEMOCRAT,-99.75451143,36.21835085,162
40045,REPUBLICAN,-99.75451143,36.21835085,1688
40047,DEMOCRAT,-97.78263254,36.3791609,4919
40047,REPUBLICAN,-97.78263254,36.3791609,16970
40049,DEMOCRAT,-97.30937006,34.7044021,1865
40049,REPUBLICAN,-97.30937006,34.7044021,8878
40051,DEMOCRAT,-97.88360671,35.01633237,4144
40051,REPUBLICAN,-97.88360671,35.01633237,18538
40053,DEMOCRAT,-97.78493404,36.79651364,280
40053,REPUBLICAN,-97.78493404,36.79651364,1916
40055,DEMOCRAT,-99.56059648,34.93429868,328
40055,REPUBLICAN,-99.56059648,34.93429868,1605
40057,DEMOCRAT,-99.84630188,34.74409289,177
40057,REPUBLICAN,-99.84630188,34.74409289,747
40059,DEMOCRAT,-99.66696611,36.78871253,136
40059,REPUBLICAN,-99.66696611,36.78871253,1327
40061,DEMOCRAT,-95.11606392,35.22501645,783
40061,REPUBLICAN,-95.11606392,35.22501645,4165
40063,DEMOCRAT,-96.25062134,35.04854478,919
40063,REPUBLICAN,-96.25062134,35.04854478,3875
40065,DEMOCRAT,-99.41545292,34.58800041,1646
40065,REPUBLICAN,-99.41545292,34.58800041,6392
40067,DEMOCRAT,-97.83608709,34.11052408,319
40067,REPUBLICAN,-97.83608709,34.11052408,2026
40069,DEMOCRAT,-96.66080537,34.31652004,738
40069,REPUBLICAN,-96.66080537,34.31652004,3441
40071,DEMOCRAT,-97.1438723,36.81795089,4040
40071,REPUBLICAN,-97.1438723,36.81795089,12834
40073,DEMOCRAT,-97.94153042,35.94535722,854
40073,REPUBLICAN,-97.94153042,35.94535722,5521
40075,DEMOCRAT,-98.98054865,34.91625162,699
40075,REPUBLICAN,-98.98054865,34.91625162,2673
40077,DEMOCRAT,-95.25098995,34.87639948,762
40077,REPUBLICAN,-95.25098995,34.87639948,3437
40079,DEMOCRAT,-94.70338293,34.90011477,3299
40079,REPUBLICAN,-94.70338293,34.90011477,15213
40081,DEMOCRAT,-96.88123961,35.7027284,2609
40081,REPUBLICAN,-96.88123961,35.7027284,12013
40083,DEMOCRAT,-97.44308101,35.91913897,5455
40083,REPUBLICAN,-97.44308101,35.91913897,15608
40085,DEMOCRAT,-97.24422829,33.95005271,711
40085,REPUBLICAN,-97.24422829,33.95005271,3305
40087,DEMOCRAT,-97.44298086,35.00888538,3582
40087,REPUBLICAN,-97.44298086,35.00888538,15295
40089,DEMOCRAT,-94.77145458,34.1162239,1858
40089,REPUBLICAN,-94.77145458,34.1162239,9485
40091,DEMOCRAT,-95.66695805,35.37351598,2031
40091,REPUBLICAN,-95.66695805,35.37351598,6172
40093,DEMOCRAT,-98.53456924,36.31174656,320
40093,REPUBLICAN,-98.53456924,36.31174656,3084
40095,DEMOCRAT,-96.76917298,34.02458841,1100
40095,REPUBLICAN,-96.76917298,34.02458841,4891
40097,DEMOCRAT,-95.23132466,36.30176119,3581
40097,REPUBLICAN,-95.23132466,36.30176119,12749
40099,DEMOCRAT,-97.06798798,34.48236468,1156
40099,REPUBLICAN,-97.06798798,34.48236468,4612
40101,DEMOCRAT,-95.37949187,35.61612948,8027
40101,REPUBLICAN,-95.37949187,35.61612948,16526
40103,DEMOCRAT,-97.23050054,36.3884853,1003
40103,REPUBLICAN,-97.23050054,36.3884853,3821
40105,DEMOCRAT,-95.61735986,36.79844119,712
40105,REPUBLICAN,-95.61735986,36.79844119,3610
40107,DEMOCRAT,-96.3228392,35.46544123,896
40107,REPUBLICAN,-96.3228392,35.46544123,3058
40109,DEMOCRAT,-97.4075036,35.55141319,141724
40109,REPUBLICAN,-97.4075036,35.55141319,145050
40111,DEMOCRAT,-95.96434123,35.64662667,4357
40111,REPUBLICAN,-95.96434123,35.64662667,9668
40113,DEMOCRAT,-96.3983805,36.62910128,6002
40113,REPUBLICAN,-96.3983805,36.62910128,14121
40115,DEMOCRAT,-94.81058917,36.83587796,2686
40115,REPUBLICAN,-94.81058917,36.83587796,8545
40117,DEMOCRAT,-96.69954973,36.31680135,1363
40117,REPUBLICAN,-96.69954973,36.31680135,5267
40119,DEMOCRAT,-96.97542338,36.07716359,10904
40119,REPUBLICAN,-96.97542338,36.07716359,17813
40121,DEMOCRAT,-95.74895216,34.92386502,3768
40121,REPUBLICAN,-95.74895216,34.92386502,13851
40123,DEMOCRAT,-96.68450952,34.72795889,4117
40123,REPUBLICAN,-96.68450952,34.72795889,10805
40125,DEMOCRAT,-96.94828061,35.20684527,7275
40125,REPUBLICAN,-96.94828061,35.20684527,20240
40127,DEMOCRAT,-95.37595261,34.41635817,668
40127,REPUBLICAN,-95.37595261,34.41635817,4016
40129,DEMOCRAT,-99.69538847,35.68852706,168
40129,REPUBLICAN,-99.69538847,35.68852706,1629
40131,DEMOCRAT,-95.60476511,36.37196654,9589
40131,REPUBLICAN,-95.60476511,36.37196654,34031
40133,DEMOCRAT,-96.61546183,35.1672074,2150
40133,REPUBLICAN,-96.61546183,35.1672074,6011
40135,DEMOCRAT,-94.75507825,35.49549888,3035
40135,REPUBLICAN,-94.75507825,35.49549888,12113
40137,DEMOCRAT,-97.85148899,34.48542286,3154
40137,REPUBLICAN,-97.85148899,34.48542286,15560
40139,DEMOCRAT,-101.4901113,36.74789073,894
40139,REPUBLICAN,-101.4901113,36.74789073,4505
40141,DEMOCRAT,-98.92460698,34.37312737,597
40141,REPUBLICAN,-98.92460698,34.37312737,2076
40143,DEMOCRAT,-95.94143178,36.12121947,108996
40143,REPUBLICAN,-95.94143178,36.12121947,150574
40145,DEMOCRAT,-95.52115154,35.96138606,8464
40145,REPUBLICAN,-95.52115154,35.96138606,26165
40147,DEMOCRAT,-95.90449238,36.71527849,5790
40147,REPUBLICAN,-95.90449238,36.71527849,17076
40149,DEMOCRAT,-98.99166621,35.29031759,598
40149,REPUBLICAN,-98.99166621,35.29031759,4086
40151,DEMOCRAT,-98.86351819,36.76674112,591
40151,REPUBLICAN,-98.86351819,36.76674112,2993
40153,DEMOCRAT,-99.26427063,36.42251383,1005
40153,REPUBLICAN,-99.26427063,36.42251383,6611
41001,DEMOCRAT,-117.6755473,44.70919815,2346
41001,REPUBLICAN,-117.6755473,44.70919815,7352
41003,DEMOCRAT,-123.428743,44.49161157,35827
41003,REPUBLICAN,-123.428743,44.49161157,14878
41005,DEMOCRAT,-122.2205544,45.18820387,139043
41005,REPUBLICAN,-122.2205544,45.18820387,110509
41007,DEMOCRAT,-123.6560294,45.99500314,12916
41007,REPUBLICAN,-123.6560294,45.99500314,10218
41009,DEMOCRAT,-123.0888664,45.94376691,13835
41009,REPUBLICAN,-123.0888664,45.94376691,17150
41011,DEMOCRAT,-124.0595871,43.17396579,14243
41011,REPUBLICAN,-124.0595871,43.17396579,21829
41013,DEMOCRAT,-120.3567062,44.14229491,3801
41013,REPUBLICAN,-120.3567062,44.14229491,11287
41015,DEMOCRAT,-124.1560919,42.45776177,6058
41015,REPUBLICAN,-124.1560919,42.45776177,8484
41017,DEMOCRAT,-121.227881,43.91469217,65962
41017,REPUBLICAN,-121.227881,43.91469217,55646
41019,DEMOCRAT,-123.1658435,43.2796987,19160
41019,REPUBLICAN,-123.1658435,43.2796987,43298
41021,DEMOCRAT,-120.210458,45.37780558,324
41021,REPUBLICAN,-120.210458,45.37780558,834
41023,DEMOCRAT,-119.0074917,44.4907455,929
41023,REPUBLICAN,-119.0074917,44.4907455,3545
41025,DEMOCRAT,-118.9679625,43.06361843,894
41025,REPUBLICAN,-118.9679625,43.06361843,3475
41027,DEMOCRAT,-121.6512892,45.51931999,8764
41027,REPUBLICAN,-121.6512892,45.51931999,3955
41029,DEMOCRAT,-122.728377,42.43216537,59478
41029,REPUBLICAN,-122.728377,42.43216537,63869
41031,DEMOCRAT,-121.176431,44.62935891,4393
41031,REPUBLICAN,-121.176431,44.62935891,7189
41033,DEMOCRAT,-123.5552595,42.36551155,18451
41033,REPUBLICAN,-123.5552595,42.36551155,31751
41035,DEMOCRAT,-121.6500072,42.68605026,10388
41035,REPUBLICAN,-121.6500072,42.68605026,25308
41037,DEMOCRAT,-120.3873864,42.79350818,792
41037,REPUBLICAN,-120.3873864,42.79350818,3470
41039,DEMOCRAT,-122.8473327,43.93889441,134366
41039,REPUBLICAN,-122.8473327,43.93889441,80336
41041,DEMOCRAT,-123.8682744,44.64147054,17385
41041,REPUBLICAN,-123.8682744,44.64147054,12460
41043,DEMOCRAT,-122.5341835,44.48880768,26512
41043,REPUBLICAN,-122.5341835,44.48880768,43486
41045,DEMOCRAT,-117.6231067,43.19355699,3260
41045,REPUBLICAN,-117.6231067,43.19355699,8187
41047,DEMOCRAT,-122.5849114,44.90322354,80872
41047,REPUBLICAN,-122.5849114,44.90322354,79002
41049,DEMOCRAT,-119.5837591,45.41897957,1371
41049,REPUBLICAN,-119.5837591,45.41897957,3586
41051,DEMOCRAT,-122.4157429,45.54693681,367249
41051,REPUBLICAN,-122.4157429,45.54693681,82995
41053,DEMOCRAT,-123.4132525,44.90338514,22917
41053,REPUBLICAN,-123.4132525,44.90338514,23732
41055,DEMOCRAT,-120.6892687,45.4052255,260
41055,REPUBLICAN,-120.6892687,45.4052255,921
41057,DEMOCRAT,-123.7127608,45.46343846,8066
41057,REPUBLICAN,-123.7127608,45.46343846,8354
41059,DEMOCRAT,-118.736681,45.59148273,10707
41059,REPUBLICAN,-118.736681,45.59148273,21270
41061,DEMOCRAT,-118.0093556,45.31039084,4254
41061,REPUBLICAN,-118.0093556,45.31039084,10298
41063,DEMOCRAT,-117.1810198,45.57979758,1625
41063,REPUBLICAN,-117.1810198,45.57979758,3404
41065,DEMOCRAT,-121.1678419,45.16003768,6604
41065,REPUBLICAN,-121.1678419,45.16003768,7035
41067,DEMOCRAT,-123.0985728,45.55989124,209940
41067,REPUBLICAN,-123.0985728,45.55989124,99073
41069,DEMOCRAT,-120.0273912,44.72584844,217
41069,REPUBLICAN,-120.0273912,44.72584844,711
41071,DEMOCRAT,-123.3078799,45.23269019,27174
41071,REPUBLICAN,-123.3078799,45.23269019,29551
42001,DEMOCRAT,-77.21807609,39.87146641,18260
42001,REPUBLICAN,-77.21807609,39.87146641,37567
42003,DEMOCRAT,-79.9817588,40.46880438,430212
42003,REPUBLICAN,-79.9817588,40.46880438,283089
42005,DEMOCRAT,-79.46505466,40.81298372,8457
42005,REPUBLICAN,-79.46505466,40.81298372,27489
42007,DEMOCRAT,-80.34928676,40.68241496,38122
42007,REPUBLICAN,-80.34928676,40.68241496,54759
42009,DEMOCRAT,-78.49051194,40.00670558,4367
42009,REPUBLICAN,-78.49051194,40.00670558,23025
42011,DEMOCRAT,-75.92604322,40.41644424,92895
42011,REPUBLICAN,-75.92604322,40.41644424,109736
42013,DEMOCRAT,-78.34882696,40.48075545,17636
42013,REPUBLICAN,-78.34882696,40.48075545,45306
42015,DEMOCRAT,-76.515651,41.78867556,8046
42015,REPUBLICAN,-76.515651,41.78867556,21600
42017,DEMOCRAT,-75.10684724,40.33694355,204712
42017,REPUBLICAN,-75.10684724,40.33694355,187367
42019,DEMOCRAT,-79.91342345,40.91176277,37508
42019,REPUBLICAN,-79.91342345,40.91176277,74359
42021,DEMOCRAT,-78.71388554,40.49518786,21730
42021,REPUBLICAN,-78.71388554,40.49518786,48085
42023,DEMOCRAT,-78.20384508,41.43674888,634
