primarykey,combinedfips,countyfips,statefips,party_simple,lng,lat,votes
424210313019,4242103,42103,42,DEMOCRAT,-75.03337176,41.33189163,13019
424210319213,4242103,42103,42,REPUBLICAN,-75.03337176,41.33189163,19213
42421051726,4242105,42105,42,DEMOCRAT,-77.89566563,41.74480517,1726
42421057239,4242105,42105,42,REPUBLICAN,-77.89566563,41.74480517,7239
424210720727,4242107,42107,42,DEMOCRAT,-76.21642765,40.70586881,20727
424210748871,4242107,42107,42,REPUBLICAN,-76.21642765,40.70586881,48871
42421094910,4242109,42109,42,DEMOCRAT,-77.06984318,40.76993359,4910
424210913983,4242109,42109,42,REPUBLICAN,-77.06984318,40.76993359,13983
42421118654,4242111,42111,42,DEMOCRAT,-79.02838302,39.9723843,8654
424211131466,4242111,42111,42,REPUBLICAN,-79.02838302,39.9723843,31466
4242113921,4242113,42113,42,DEMOCRAT,-76.51238042,41.44598276,921
42421132619,4242113,42113,42,REPUBLICAN,-76.51238042,41.44598276,2619
42421156236,4242115,42115,42,DEMOCRAT,-75.80090451,41.82127676,6236
424211515207,4242115,42115,42,REPUBLICAN,-75.80090451,41.82127676,15207
42421174955,4242117,42117,42,DEMOCRAT,-77.25438714,41.77283534,4955
424211715742,4242117,42117,42,REPUBLICAN,-77.25438714,41.77283534,15742
42421197475,4242119,42119,42,DEMOCRAT,-77.06213019,40.9633376,7475
424211912356,4242119,42119,42,REPUBLICAN,-77.06213019,40.9633376,12356
42421217585,4242121,42121,42,DEMOCRAT,-79.75792032,41.40101962,7585
424212118569,4242121,42121,42,REPUBLICAN,-79.75792032,41.40101962,18569
42421236066,4242123,42123,42,DEMOCRAT,-79.2740453,41.81377056,6066
424212314237,4242123,42123,42,REPUBLICAN,-79.2740453,41.81377056,14237
424212545088,4242125,42125,42,DEMOCRAT,-80.24855447,40.18935898,45088
424212572080,4242125,42125,42,REPUBLICAN,-80.24855447,40.18935898,72080
42421279191,4242127,42127,42,DEMOCRAT,-75.30318879,41.64851654,9191
424212718637,4242127,42127,42,REPUBLICAN,-75.30318879,41.64851654,18637
424212972486,4242129,42129,42,DEMOCRAT,-79.46732917,40.31090839,72486
4242129131122,4242129,42129,42,REPUBLICAN,-79.46732917,40.31090839,131122
42421314704,4242131,42131,42,DEMOCRAT,-76.01693959,41.51833347,4704
42421319936,4242131,42131,42,REPUBLICAN,-76.01693959,41.51833347,9936
424213388114,4242133,42133,42,DEMOCRAT,-76.72634152,39.92001283,88114
4242133146733,4242133,42133,42,REPUBLICAN,-76.72634152,39.92001283,146733
444400118050,4444001,44001,44,DEMOCRAT,-71.28385194,41.71169465,18050
44440019745,4444001,44001,44,REPUBLICAN,-71.28385194,41.71169465,9745
444400349113,4444003,44003,44,DEMOCRAT,-71.59305645,41.6720081,49113
444400342001,4444003,44003,44,REPUBLICAN,-71.59305645,41.6720081,42001
444400529486,4444005,44005,44,DEMOCRAT,-71.23906841,41.55667416,29486
444400515722,4444005,44005,44,REPUBLICAN,-71.23906841,41.55667416,15722
4444007165012,4444007,44007,44,DEMOCRAT,-71.58004041,41.8721229,165012
4444007102551,4444007,44007,44,REPUBLICAN,-71.58004041,41.8721229,102551
444400944549,4444009,44009,44,DEMOCRAT,-71.62328128,41.46943509,44549
444400929818,4444009,44009,44,REPUBLICAN,-71.62328128,41.46943509,29818
45450014101,4545001,45001,45,DEMOCRAT,-82.45872709,34.22269468,4101
45450018215,4545001,45001,45,REPUBLICAN,-82.45872709,34.22269468,8215
454500332275,4545003,45003,45,DEMOCRAT,-81.63493042,33.544095,32275
454500351589,4545003,45003,45,REPUBLICAN,-81.63493042,33.544095,51589
45450052718,4545005,45005,45,DEMOCRAT,-81.35758839,32.98833364,2718
4545005835,4545005,45005,45,REPUBLICAN,-81.35758839,32.98833364,835
454500727169,4545007,45007,45,DEMOCRAT,-82.63793115,34.5189668,27169
454500767565,4545007,45007,45,REPUBLICAN,-82.63793115,34.5189668,67565
45450094010,4545009,45009,45,DEMOCRAT,-81.05432857,33.21508217,4010
45450092417,4545009,45009,45,REPUBLICAN,-81.05432857,33.21508217,2417
45450114720,4545011,45011,45,DEMOCRAT,-81.43543848,33.26610854,4720
45450115492,4545011,45011,45,REPUBLICAN,-81.43543848,33.26610854,5492
454501343419,4545013,45013,45,DEMOCRAT,-80.73004378,32.3853684,43419
454501353194,4545013,45013,45,REPUBLICAN,-80.73004378,32.3853684,53194
454501545223,4545015,45015,45,DEMOCRAT,-79.95087397,33.19764043,45223
454501557397,4545015,45015,45,REPUBLICAN,-79.95087397,33.19764043,57397
45450173905,4545017,45017,45,DEMOCRAT,-80.78101991,33.67482869,3905
45450174305,4545017,45017,45,REPUBLICAN,-80.78101991,33.67482869,4305
4545019121485,4545019,45019,45,DEMOCRAT,-79.95226654,32.83417041,121485
454501993297,4545019,45019,45,REPUBLICAN,-79.95226654,32.83417041,93297
45450216983,4545021,45021,45,DEMOCRAT,-81.62012099,35.04837373,6983
454502118043,4545021,45021,45,REPUBLICAN,-81.62012099,35.04837373,18043
45450236941,4545023,45023,45,DEMOCRAT,-81.15923162,34.69173842,6941
45450238660,4545023,45023,45,REPUBLICAN,-81.15923162,34.69173842,8660
45450257431,4545025,45025,45,DEMOCRAT,-80.15867356,34.63979804,7431
454502511297,4545025,45025,45,REPUBLICAN,-80.15867356,34.63979804,11297
45450278250,4545027,45027,45,DEMOCRAT,-80.21662078,33.66542745,8250
45450278361,4545027,45027,45,REPUBLICAN,-80.21662078,33.66542745,8361
45450298602,4545029,45029,45,DEMOCRAT,-80.66691164,32.86353032,8602
454502910440,4545029,45029,45,REPUBLICAN,-80.66691164,32.86353032,10440
454503115220,4545031,45031,45,DEMOCRAT,-79.95766082,34.33234414,15220
454503116832,4545031,45031,45,REPUBLICAN,-79.95766082,34.33234414,16832
45450336436,4545033,45033,45,DEMOCRAT,-79.37858369,34.39138915,6436
45450336582,4545033,45033,45,REPUBLICAN,-79.37858369,34.39138915,6582
454503533824,4545035,45035,45,DEMOCRAT,-80.40502258,33.07948049,33824
454503541913,4545035,45035,45,REPUBLICAN,-80.40502258,33.07948049,41913
45450374953,4545037,45037,45,DEMOCRAT,-81.9661657,33.77224819,4953
45450378184,4545037,45037,45,REPUBLICAN,-81.9661657,33.77224819,8184
45450397382,4545039,45039,45,DEMOCRAT,-81.12125577,34.39533447,7382
45450394625,4545039,45039,45,REPUBLICAN,-81.12125577,34.39533447,4625
454504131153,4545041,45041,45,DEMOCRAT,-79.70224581,34.02447241,31153
454504132615,4545041,45041,45,REPUBLICAN,-79.70224581,34.02447241,32615
454504315822,4545043,45043,45,DEMOCRAT,-79.33242281,33.43337482,15822
454504320487,4545043,45043,45,REPUBLICAN,-79.33242281,33.43337482,20487
4545045103030,4545045,45045,45,DEMOCRAT,-82.37063974,34.89387815,103030
4545045150021,4545045,45045,45,REPUBLICAN,-82.37063974,34.89387815,150021
454504712145,4545047,45047,45,DEMOCRAT,-82.12646941,34.15414545,12145
454504719431,4545047,45047,45,REPUBLICAN,-82.12646941,34.15414545,19431
45450495323,4545049,45049,45,DEMOCRAT,-81.14110731,32.7764169,5323
45450493906,4545049,45049,45,REPUBLICAN,-81.14110731,32.7764169,3906
454505159180,4545051,45051,45,DEMOCRAT,-78.99657939,33.92139357,59180
4545051118821,4545051,45051,45,REPUBLICAN,-78.99657939,33.92139357,118821
45450537185,4545053,45053,45,DEMOCRAT,-81.03177638,32.43633197,7185
45450537078,4545053,45053,45,REPUBLICAN,-81.03177638,32.43633197,7078
454505512699,4545055,45055,45,DEMOCRAT,-80.5903514,34.33859234,12699
454505520471,4545055,45055,45,REPUBLICAN,-80.5903514,34.33859234,20471
454505718937,4545057,45057,45,DEMOCRAT,-80.7054154,34.68642517,18937
454505730312,4545057,45057,45,REPUBLICAN,-80.7054154,34.68642517,30312
454505910159,4545059,45059,45,DEMOCRAT,-82.00535135,34.48372258,10159
454505920004,4545059,45059,45,REPUBLICAN,-82.00535135,34.48372258,20004
45450615329,4545061,45061,45,DEMOCRAT,-80.25465278,34.16360573,5329
45450613008,4545061,45061,45,REPUBLICAN,-80.25465278,34.16360573,3008
454506349301,4545063,45063,45,DEMOCRAT,-81.27229853,33.90217281,49301
454506392817,4545063,45063,45,REPUBLICAN,-81.27229853,33.90217281,92817
45450652687,4545065,45065,45,DEMOCRAT,-82.30961363,33.89941841,2687
45450652958,4545065,45065,45,REPUBLICAN,-82.30961363,33.89941841,2958
45450678872,4545067,45067,45,DEMOCRAT,-79.36252998,34.08038363,8872
45450675711,4545067,45067,45,REPUBLICAN,-79.36252998,34.08038363,5711
45450696290,4545069,45069,45,DEMOCRAT,-79.67845191,34.60180925,6290
45450695044,4545069,45069,45,REPUBLICAN,-79.67845191,34.60180925,5044
45450716958,4545071,45071,45,DEMOCRAT,-81.59990705,34.28974754,6958
454507111443,4545071,45071,45,REPUBLICAN,-81.59990705,34.28974754,11443
454507310414,4545073,45073,45,DEMOCRAT,-83.06576373,34.75329772,10414
454507329698,4545073,45073,45,REPUBLICAN,-83.06576373,34.75329772,29698
454507527295,4545075,45075,45,DEMOCRAT,-80.80086358,33.43921301,27295
454507513603,4545075,45075,45,REPUBLICAN,-80.80086358,33.43921301,13603
454507713645,4545077,45077,45,DEMOCRAT,-82.72522047,34.88795956,13645
454507742907,4545077,45077,45,REPUBLICAN,-82.72522047,34.88795956,42907
4545079132570,4545079,45079,45,DEMOCRAT,-80.90384361,34.02226754,132570
454507958313,4545079,45079,45,REPUBLICAN,-80.90384361,34.02226754,58313
45450812963,4545081,45081,45,DEMOCRAT,-81.72732002,34.00631213,2963
45450816210,4545081,45081,45,REPUBLICAN,-81.72732002,34.00631213,6210
454508352926,4545083,45083,45,DEMOCRAT,-81.99110742,34.93148726,52926
454508393560,4545083,45083,45,REPUBLICAN,-81.99110742,34.93148726,93560
454508527379,4545085,45085,45,DEMOCRAT,-80.38227873,33.91600797,27379
454508521000,4545085,45085,45,REPUBLICAN,-80.38227873,33.91600797,21000
45450874935,4545087,45087,45,DEMOCRAT,-81.61926683,34.68978386,4935
45450878183,4545087,45087,45,REPUBLICAN,-81.61926683,34.68978386,8183
454508910289,4545089,45089,45,DEMOCRAT,-79.72785637,33.62020834,10289
45450895532,4545089,45089,45,REPUBLICAN,-79.72785637,33.62020834,5532
454509159008,4545091,45091,45,DEMOCRAT,-81.18407852,34.9746458,59008
454509182727,4545091,45091,45,REPUBLICAN,-81.18407852,34.9746458,82727
4646003317,4646003,46003,46,DEMOCRAT,-98.56175096,43.7180875,317
46460031052,4646003,46003,46,REPUBLICAN,-98.56175096,43.7180875,1052
46460052107,4646005,46005,46,DEMOCRAT,-98.27883711,44.41467039,2107
46460054808,4646005,46005,46,REPUBLICAN,-98.27883711,44.41467039,4808
4646007466,4646007,46007,46,DEMOCRAT,-101.6641253,43.19506714,466
4646007694,4646007,46007,46,REPUBLICAN,-101.6641253,43.19506714,694
4646009721,4646009,46009,46,DEMOCRAT,-97.88493814,42.98827986,721
46460092235,4646009,46009,46,REPUBLICAN,-97.88493814,42.98827986,2235
46460116110,4646011,46011,46,DEMOCRAT,-96.79064836,44.36981684,6110
46460118000,4646011,46011,46,REPUBLICAN,-96.79064836,44.36981684,8000
46460136538,4646013,46013,46,DEMOCRAT,-98.35163367,45.58993475,6538
464601310580,4646013,46013,46,REPUBLICAN,-98.35163367,45.58993475,10580
4646015673,4646015,46015,46,DEMOCRAT,-99.08125406,43.71816719,673
46460151750,4646015,46015,46,REPUBLICAN,-99.08125406,43.71816719,1750
4646017352,4646017,46017,46,DEMOCRAT,-99.20485567,44.07640555,352
4646017183,4646017,46017,46,REPUBLICAN,-99.20485567,44.07640555,183
4646019939,4646019,46019,46,DEMOCRAT,-103.507491,44.905694,939
46460193731,4646019,46019,46,REPUBLICAN,-103.507491,44.905694,3731
4646021117,4646021,46021,46,DEMOCRAT,-100.0517394,45.77126363,117
4646021747,4646021,46021,46,REPUBLICAN,-100.0517394,45.77126363,747
46460231177,4646023,46023,46,DEMOCRAT,-98.58785039,43.20792726,1177
46460232552,4646023,46023,46,REPUBLICAN,-98.58785039,43.20792726,2552
4646025437,4646025,46025,46,DEMOCRAT,-97.72949102,44.8584651,437
46460251373,4646025,46025,46,REPUBLICAN,-97.72949102,44.8584651,1373
46460273083,4646027,46027,46,DEMOCRAT,-96.97560307,42.91461976,3083
46460272456,4646027,46027,46,REPUBLICAN,-96.97560307,42.91461976,2456
46460293837,4646029,46029,46,DEMOCRAT,-97.18860384,44.97790512,3837
46460298958,4646029,46029,46,REPUBLICAN,-97.18860384,44.97790512,8958
4646031622,4646031,46031,46,DEMOCRAT,-101.1967817,45.7085132,622
4646031647,4646031,46031,46,REPUBLICAN,-101.1967817,45.7085132,647
46460331522,4646033,46033,46,DEMOCRAT,-103.4514908,43.67736837,1522
46460333852,4646033,46033,46,REPUBLICAN,-103.4514908,43.67736837,3852
46460352648,4646035,46035,46,DEMOCRAT,-98.14543668,43.67475843,2648
46460355613,4646035,46035,46,REPUBLICAN,-98.14543668,43.67475843,5613
46460371052,4646037,46037,46,DEMOCRAT,-97.60737593,45.36728275,1052
46460371869,4646037,46037,46,REPUBLICAN,-97.60737593,45.36728275,1869
4646039609,4646039,46039,46,DEMOCRAT,-96.66802862,44.76015949,609
46460391699,4646039,46039,46,REPUBLICAN,-96.66802862,44.76015949,1699
46460411131,4646041,46041,46,DEMOCRAT,-100.8716993,45.15658384,1131
4646041790,4646041,46041,46,REPUBLICAN,-100.8716993,45.15658384,790
4646043216,4646043,46043,46,DEMOCRAT,-98.36606932,43.38705519,216
46460431468,4646043,46043,46,REPUBLICAN,-98.36606932,43.38705519,1468
4646045417,4646045,46045,46,DEMOCRAT,-99.21540939,45.41847898,417
46460451538,4646045,46045,46,REPUBLICAN,-99.21540939,45.41847898,1538
46460471053,4646047,46047,46,DEMOCRAT,-103.5274481,43.23917478,1053
46460472878,4646047,46047,46,REPUBLICAN,-103.5274481,43.23917478,2878
4646049198,4646049,46049,46,DEMOCRAT,-99.14535601,45.07082625,198
4646049964,4646049,46049,46,REPUBLICAN,-99.14535601,45.07082625,964
46460511056,4646051,46051,46,DEMOCRAT,-96.76789112,45.17218979,1056
46460512618,4646051,46051,46,REPUBLICAN,-96.76789112,45.17218979,2618
4646053455,4646053,46053,46,DEMOCRAT,-99.18590693,43.19247936,455
46460531771,4646053,46053,46,REPUBLICAN,-99.18590693,43.19247936,1771
4646055105,4646055,46055,46,DEMOCRAT,-101.5397482,44.29463659,105
46460551026,4646055,46055,46,REPUBLICAN,-101.5397482,44.29463659,1026
4646057647,4646057,46057,46,DEMOCRAT,-97.18829593,44.67385954,647
46460572372,4646057,46057,46,REPUBLICAN,-97.18829593,44.67385954,2372
4646059373,4646059,46059,46,DEMOCRAT,-99.00538393,44.54798838,373
46460591433,4646059,46059,46,REPUBLICAN,-99.00538393,44.54798838,1433
4646061557,4646061,46061,46,DEMOCRAT,-97.78704306,43.67458361,557
46460611793,4646061,46061,46,REPUBLICAN,-97.78704306,43.67458361,1793
464606349,4646063,46063,46,DEMOCRAT,-103.4943846,45.58027156,49
4646063748,4646063,46063,46,REPUBLICAN,-103.4943846,45.58027156,748
46460652953,4646065,46065,46,DEMOCRAT,-99.99599706,44.38906584,2953
46460655522,4646065,46065,46,REPUBLICAN,-99.99599706,44.38906584,5522
4646067762,4646067,46067,46,DEMOCRAT,-97.75456287,43.33466314,762
46460672944,4646067,46067,46,REPUBLICAN,-97.75456287,43.33466314,2944
4646069136,4646069,46069,46,DEMOCRAT,-99.48692012,44.54709825,136
4646069564,4646069,46069,46,REPUBLICAN,-99.48692012,44.54709825,564
4646071359,4646071,46071,46,DEMOCRAT,-101.6282752,43.69419796,359
4646071738,4646071,46071,46,REPUBLICAN,-101.6282752,43.69419796,738
4646073270,4646073,46073,46,DEMOCRAT,-98.62965972,44.06637798,270
4646073721,4646073,46073,46,REPUBLICAN,-98.62965972,44.06637798,721
464607590,4646075,46075,46,DEMOCRAT,-100.6897488,43.96077423,90
4646075498,4646075,46075,46,REPUBLICAN,-100.6897488,43.96077423,498
4646077819,4646077,46077,46,DEMOCRAT,-97.4913945,44.36956169,819
46460771904,4646077,46077,46,REPUBLICAN,-97.4913945,44.36956169,1904
46460792068,4646079,46079,46,DEMOCRAT,-97.12926365,44.02193107,2068
46460793681,4646079,46079,46,REPUBLICAN,-97.12926365,44.02193107,3681
46460814537,4646081,46081,46,DEMOCRAT,-103.7921498,44.35866653,4537
46460818753,4646081,46081,46,REPUBLICAN,-103.7921498,44.35866653,8753
464608311981,4646083,46083,46,DEMOCRAT,-96.7217084,43.27884092,11981
464608319617,4646083,46083,46,REPUBLICAN,-96.7217084,43.27884092,19617
4646085525,4646085,46085,46,DEMOCRAT,-99.84735699,43.89597621,525
46460851042,4646085,46085,46,REPUBLICAN,-99.84735699,43.89597621,1042
4646087769,4646087,46087,46,DEMOCRAT,-97.36854569,43.67426214,769
46460872068,4646087,46087,46,REPUBLICAN,-97.36854569,43.67426214,2068
4646089222,4646089,46089,46,DEMOCRAT,-99.221197,45.7662597,222
46460891075,4646089,46089,46,REPUBLICAN,-99.221197,45.7662597,1075
4646091858,4646091,46091,46,DEMOCRAT,-97.59865421,45.75863325,858
46460911287,4646091,46091,46,REPUBLICAN,-97.59865421,45.75863325,1287
46460933285,4646093,46093,46,DEMOCRAT,-102.7166458,44.56667531,3285
46460939875,4646093,46093,46,REPUBLICAN,-102.7166458,44.56667531,9875
4646095298,4646095,46095,46,DEMOCRAT,-100.7598474,43.58135895,298
4646095449,4646095,46095,46,REPUBLICAN,-100.7598474,43.58135895,449
4646097320,4646097,46097,46,DEMOCRAT,-97.60992207,44.02197882,320
4646097787,4646097,46097,46,REPUBLICAN,-97.60992207,44.02197882,787
464609940482,4646099,46099,46,DEMOCRAT,-96.7914546,43.67413367,40482
464609949249,4646099,46099,46,REPUBLICAN,-96.7914546,43.67413367,49249
46461011179,4646101,46101,46,DEMOCRAT,-96.67091097,44.02224521,1179
46461011951,4646101,46101,46,REPUBLICAN,-96.67091097,44.02224521,1951
464610320606,4646103,46103,46,DEMOCRAT,-102.8239659,44.00397449,20606
464610335063,4646103,46103,46,REPUBLICAN,-102.8239659,44.00397449,35063
4646105239,4646105,46105,46,DEMOCRAT,-102.4744037,45.49024355,239
46461051401,4646105,46105,46,REPUBLICAN,-102.4744037,45.49024355,1401
4646107227,4646107,46107,46,DEMOCRAT,-99.9571321,45.06449392,227
46461071139,4646107,46107,46,REPUBLICAN,-99.9571321,45.06449392,1139
46461091828,4646109,46109,46,DEMOCRAT,-96.94614272,45.62977349,1828
46461092404,4646109,46109,46,REPUBLICAN,-96.94614272,45.62977349,2404
4646111257,4646111,46111,46,DEMOCRAT,-98.09105658,44.02345807,257
4646111905,4646111,46111,46,REPUBLICAN,-98.09105658,44.02345807,905
46461132829,4646113,46113,46,DEMOCRAT,-102.5516416,43.3357008,2829
4646113297,4646113,46113,46,REPUBLICAN,-102.5516416,43.3357008,297
4646115998,4646115,46115,46,DEMOCRAT,-98.34623659,44.93824835,998
46461152104,4646115,46115,46,REPUBLICAN,-98.34623659,44.93824835,2104
4646117421,4646117,46117,46,DEMOCRAT,-100.7360867,44.41245198,421
46461171203,4646117,46117,46,REPUBLICAN,-100.7360867,44.41245198,1203
4646119185,4646119,46119,46,DEMOCRAT,-100.131855,44.71542851,185
4646119726,4646119,46119,46,REPUBLICAN,-100.131855,44.71542851,726
46461211963,4646121,46121,46,DEMOCRAT,-100.7186033,43.1933652,1963
4646121532,4646121,46121,46,REPUBLICAN,-100.7186033,43.1933652,532
4646123495,4646123,46123,46,DEMOCRAT,-99.88408568,43.34592545,495
46461232161,4646123,46123,46,REPUBLICAN,-99.88408568,43.34592545,2161
46461251139,4646125,46125,46,DEMOCRAT,-97.14865776,43.3109081,1139
46461253290,4646125,46125,46,REPUBLICAN,-97.14865776,43.3109081,3290
46461272725,4646127,46127,46,DEMOCRAT,-96.65571268,42.83182818,2725
46461275944,4646127,46127,46,REPUBLICAN,-96.65571268,42.83182818,5944
4646129565,4646129,46129,46,DEMOCRAT,-100.0313401,45.42998641,565
46461291966,4646129,46129,46,REPUBLICAN,-100.0313401,45.42998641,1966
46461354016,4646135,46135,46,DEMOCRAT,-97.39494039,43.00895493,4016
46461356581,4646135,46135,46,REPUBLICAN,-97.39494039,43.00895493,6581
4646137481,4646137,46137,46,DEMOCRAT,-101.6659766,44.98058236,481
4646137404,4646137,46137,46,REPUBLICAN,-101.6659766,44.98058236,404
474700111741,4747001,47001,47,DEMOCRAT,-84.19904346,36.11862903,11741
474700123184,4747001,47001,47,REPUBLICAN,-84.19904346,36.11862903,23184
47470034453,4747003,47003,47,DEMOCRAT,-86.4596155,35.51388628,4453
474700314354,4747003,47003,47,REPUBLICAN,-86.4596155,35.51388628,14354
47470051529,4747005,47005,47,DEMOCRAT,-88.06869913,36.06961024,1529
47470055668,4747005,47005,47,REPUBLICAN,-88.06869913,36.06961024,5668
4747007971,4747007,47007,47,DEMOCRAT,-85.20533487,35.59663055,971
47470074725,4747007,47007,47,REPUBLICAN,-85.20533487,35.59663055,4725
474700917932,4747009,47009,47,DEMOCRAT,-83.92484736,35.68735498,17932
474700947369,4747009,47009,47,REPUBLICAN,-83.92484736,35.68735498,47369
47470119851,4747011,47011,47,DEMOCRAT,-84.85962176,35.15369028,9851
474701135204,4747011,47011,47,REPUBLICAN,-84.85962176,35.15369028,35204
47470132441,4747013,47013,47,DEMOCRAT,-84.14937651,36.40334413,2441
474701312331,4747013,47013,47,REPUBLICAN,-84.14937651,36.40334413,12331
47470151261,4747015,47015,47,DEMOCRAT,-86.06179619,35.80842943,1261
47470155190,4747015,47015,47,REPUBLICAN,-86.06179619,35.80842943,5190
47470172559,4747017,47017,47,DEMOCRAT,-88.45060499,35.97307462,2559
47470179205,4747017,47017,47,REPUBLICAN,-88.45060499,35.97307462,9205
47470194529,4747019,47019,47,DEMOCRAT,-82.12769739,36.29228876,4529
474701919584,4747019,47019,47,REPUBLICAN,-82.12769739,36.29228876,19584
47470215514,4747021,47021,47,DEMOCRAT,-87.08648326,36.26140435,5514
474702114438,4747021,47021,47,REPUBLICAN,-87.08648326,36.26140435,14438
47470231412,4747023,47023,47,DEMOCRAT,-88.61425832,35.42206909,1412
47470235952,4747023,47023,47,REPUBLICAN,-88.61425832,35.42206909,5952
47470252202,4747025,47025,47,DEMOCRAT,-83.66072369,36.48575666,2202
474702510604,4747025,47025,47,REPUBLICAN,-83.66072369,36.48575666,10604
4747027735,4747027,47027,47,DEMOCRAT,-85.5429723,36.55111287,735
47470272733,4747027,47027,47,REPUBLICAN,-85.5429723,36.55111287,2733
47470292533,4747029,47029,47,DEMOCRAT,-83.12121537,35.92555143,2533
474702912162,4747029,47029,47,REPUBLICAN,-83.12121537,35.92555143,12162
47470315705,4747031,47031,47,DEMOCRAT,-86.07559709,35.49021487,5705
474703117883,4747031,47031,47,REPUBLICAN,-86.07559709,35.49021487,17883
47470331382,4747033,47033,47,DEMOCRAT,-89.13938582,35.81376271,1382
47470334673,4747033,47033,47,REPUBLICAN,-89.13938582,35.81376271,4673
47470356728,4747035,47035,47,DEMOCRAT,-84.9986148,35.95070017,6728
474703525168,4747035,47035,47,REPUBLICAN,-84.9986148,35.95070017,25168
4747037199703,4747037,47037,47,DEMOCRAT,-86.78502875,36.16932462,199703
4747037100218,4747037,47037,47,REPUBLICAN,-86.78502875,36.16932462,100218
4747039904,4747039,47039,47,DEMOCRAT,-88.10830091,35.60350601,904
47470394229,4747039,47039,47,REPUBLICAN,-88.10830091,35.60350601,4229
47470411750,4747041,47041,47,DEMOCRAT,-85.83288678,35.98021146,1750
47470416672,4747041,47041,47,REPUBLICAN,-85.83288678,35.98021146,6672
47470436106,4747043,47043,47,DEMOCRAT,-87.35658415,36.14932156,6106
474704317643,4747043,47043,47,REPUBLICAN,-87.35658415,36.14932156,17643
47470453158,4747045,47045,47,DEMOCRAT,-89.4139363,36.05918296,3158
474704511768,4747045,47045,47,REPUBLICAN,-89.4139363,36.05918296,11768
47470477027,4747047,47047,47,DEMOCRAT,-89.41493045,35.19709994,7027
474704715690,4747047,47047,47,REPUBLICAN,-89.41493045,35.19709994,15690
47470491214,4747049,47049,47,DEMOCRAT,-84.9326155,36.3805182,1214
47470497441,4747049,47049,47,REPUBLICAN,-84.9326155,36.3805182,7441
47470514864,4747051,47051,47,DEMOCRAT,-86.09233522,35.15504791,4864
474705113987,4747051,47051,47,REPUBLICAN,-86.09233522,35.15504791,13987
47470535771,4747053,47053,47,DEMOCRAT,-88.93264081,35.99666265,5771
474705316259,4747053,47053,47,REPUBLICAN,-88.93264081,35.99666265,16259
47470553298,4747055,47055,47,DEMOCRAT,-87.03541784,35.20194268,3298
47470559784,4747055,47055,47,REPUBLICAN,-87.03541784,35.20194268,9784
47470571467,4747057,47057,47,DEMOCRAT,-83.51084097,36.2754882,1467
47470578565,4747057,47057,47,REPUBLICAN,-83.51084097,36.2754882,8565
47470595199,4747059,47059,47,DEMOCRAT,-82.84564638,36.17587226,5199
474705922259,4747059,47059,47,REPUBLICAN,-82.84564638,36.17587226,22259
4747061988,4747061,47061,47,DEMOCRAT,-85.72237029,35.3884299,988
47470614802,4747061,47061,47,REPUBLICAN,-85.72237029,35.3884299,4802
47470635500,4747063,47063,47,DEMOCRAT,-83.26632471,36.2171435,5500
474706318811,4747063,47063,47,REPUBLICAN,-83.26632471,36.2171435,18811
474706575522,4747065,47065,47,DEMOCRAT,-85.1644476,35.18133492,75522
474706592108,4747065,47065,47,REPUBLICAN,-85.1644476,35.18133492,92108
4747067362,4747067,47067,47,DEMOCRAT,-83.2217117,36.52355034,362
47470672372,4747067,47067,47,REPUBLICAN,-83.2217117,36.52355034,2372
47470694180,4747069,47069,47,DEMOCRAT,-88.99308826,35.2067611,4180
47470695760,4747069,47069,47,REPUBLICAN,-88.99308826,35.2067611,5760
47470711775,4747071,47071,47,DEMOCRAT,-88.1845967,35.19856007,1775
47470719559,4747071,47071,47,REPUBLICAN,-88.1845967,35.19856007,9559
47470734083,4747073,47073,47,DEMOCRAT,-82.94554982,36.4410474,4083
474707320405,4747073,47073,47,REPUBLICAN,-82.94554982,36.4410474,20405
47470754012,4747075,47075,47,DEMOCRAT,-89.28418692,35.58313405,4012
47470753343,4747075,47075,47,REPUBLICAN,-89.28418692,35.58313405,3343
47470772092,4747077,47077,47,DEMOCRAT,-88.38771258,35.65381663,2092
47470779797,4747077,47077,47,REPUBLICAN,-88.38771258,35.65381663,9797
47470793548,4747079,47079,47,DEMOCRAT,-88.30116646,36.33178059,3548
474707911239,4747079,47079,47,REPUBLICAN,-88.30116646,36.33178059,11239
47470812130,4747081,47081,47,DEMOCRAT,-87.47317001,35.80374486,2130
47470817577,4747081,47081,47,REPUBLICAN,-87.47317001,35.80374486,7577
4747083871,4747083,47083,47,DEMOCRAT,-87.71768095,36.28616631,871
47470832718,4747083,47083,47,REPUBLICAN,-87.71768095,36.28616631,2718
47470852017,4747085,47085,47,DEMOCRAT,-87.77571312,36.04110957,2017
47470856120,4747085,47085,47,REPUBLICAN,-87.77571312,36.04110957,6120
47470871135,4747087,47087,47,DEMOCRAT,-85.67355848,36.35953777,1135
47470874118,4747087,47087,47,REPUBLICAN,-85.67355848,36.35953777,4118
47470894654,4747089,47089,47,DEMOCRAT,-83.44652522,36.0513409,4654
474708918651,4747089,47089,47,REPUBLICAN,-83.44652522,36.0513409,18651
47470911246,4747091,47091,47,DEMOCRAT,-81.85180572,36.45484107,1246
47470916468,4747091,47091,47,REPUBLICAN,-81.85180572,36.45484107,6468
474709391422,4747093,47093,47,DEMOCRAT,-83.93759106,35.99332876,91422
